customer_id,plan_type,contract_type,price_per_month,status,churn_date
844,Premium,Monthly,70,Active,
845,Premium,Monthly,70,Active,
846,Premium,Monthly,70,Active,
847,Premium,Monthly,70,Active,
848,Premium,Annual,70,Active,
849,Premium,Monthly,70,Active,
850,Basic,Monthly,20,Active,
851,Standard,Monthly,40,Active,
852,Basic,Annual,20,Active,
853,Basic,Monthly,20,Active,
854,Basic,Annual,20,Active,
855,Basic,Monthly,20,Active,
856,Premium,Monthly,70,Active,
857,Basic,Monthly,20,Active,
858,Premium,Annual,70,Active,
859,Standard,Annual,40,Active,
860,Basic,Annual,20,Active,
861,Basic,Annual,20,Active,
862,Standard,Annual,40,Active,
863,Standard,Annual,40,Active,
864,Basic,Monthly,20,Active,
865,Basic,Annual,20,Active,
866,Basic,Monthly,20,Active,
867,Basic,Monthly,20,Active,
868,Basic,Monthly,20,Active,
869,Standard,Monthly,40,Active,
870,Standard,Annual,40,Active,
871,Standard,Annual,40,Active,
872,Standard,Annual,40,Active,
873,Basic,Annual,20,Active,
874,Standard,Annual,40,Active,
875,Basic,Annual,20,Active,
876,Premium,Monthly,70,Active,
877,Premium,Annual,70,Active,
878,Standard,Annual,40,Active,
879,Basic,Annual,20,Active,
880,Standard,Monthly,40,Active,
881,Standard,Annual,40,Active,
882,Basic,Annual,20,Active,
883,Premium,Annual,70,Active,
884,Premium,Annual,70,Active,
885,Standard,Annual,40,Active,
886,Premium,Annual,70,Active,
887,Basic,Annual,20,Active,
888,Basic,Annual,20,Active,
889,Standard,Annual,40,Active,
890,Standard,Annual,40,Active,
891,Standard,Monthly,40,Active,
892,Standard,Monthly,40,Active,
893,Basic,Annual,20,Active,
894,Basic,Annual,20,Active,
895,Basic,Annual,20,Active,
896,Premium,Monthly,70,Active,
897,Premium,Monthly,70,Active,
898,Premium,Monthly,70,Active,
899,Standard,Monthly,40,Active,
900,Premium,Annual,70,Active,
901,Standard,Monthly,40,Active,
902,Standard,Monthly,40,Active,
903,Basic,Annual,20,Active,
904,Basic,Annual,20,Active,
905,Basic,Annual,20,Active,
906,Basic,Annual,20,Active,
907,Standard,Annual,40,Active,
908,Premium,Monthly,70,Active,
909,Basic,Monthly,20,Active,
910,Premium,Annual,70,Active,
911,Standard,Annual,40,Active,
912,Standard,Annual,40,Active,
913,Premium,Monthly,70,Active,
914,Basic,Annual,20,Active,
915,Premium,Monthly,70,Active,
916,Basic,Monthly,20,Active,
917,Standard,Monthly,40,Active,
918,Premium,Annual,70,Active,
919,Basic,Annual,20,Active,
920,Premium,Annual,70,Active,
921,Basic,Annual,20,Active,
922,Basic,Monthly,20,Active,
923,Premium,Monthly,70,Active,
924,Premium,Annual,70,Active,
925,Premium,Monthly,70,Active,
926,Premium,Annual,70,Active,
927,Basic,Monthly,20,Active,
928,Standard,Monthly,40,Active,
929,Premium,Annual,70,Active,
930,Standard,Monthly,40,Active,
931,Standard,Monthly,40,Active,
932,Basic,Annual,20,Active,
933,Standard,Monthly,40,Active,
934,Premium,Monthly,70,Active,
935,Standard,Annual,40,Active,
936,Basic,Annual,20,Active,
937,Basic,Monthly,20,Active,
938,Standard,Annual,40,Active,
939,Premium,Annual,70,Active,
940,Premium,Annual,70,Active,
941,Standard,Monthly,40,Active,
942,Premium,Annual,70,Active,
943,Standard,Monthly,40,Active,
944,Premium,Monthly,70,Active,
945,Standard,Monthly,40,Active,
946,Basic,Monthly,20,Active,
947,Premium,Monthly,70,Active,
948,Basic,Annual,20,Active,
949,Basic,Monthly,20,Active,
950,Standard,Annual,40,Active,
951,Basic,Monthly,20,Active,
952,Basic,Annual,20,Active,
953,Basic,Monthly,20,Active,
954,Standard,Annual,40,Active,
955,Premium,Annual,70,Active,
956,Basic,Monthly,20,Active,
957,Premium,Monthly,70,Active,
958,Basic,Monthly,20,Active,
959,Basic,Monthly,20,Active,
960,Premium,Annual,70,Active,
961,Standard,Annual,40,Active,
962,Standard,Annual,40,Active,
963,Premium,Annual,70,Active,
964,Premium,Monthly,70,Active,
965,Premium,Annual,70,Active,
966,Standard,Annual,40,Active,
967,Premium,Annual,70,Active,
968,Standard,Monthly,40,Active,
969,Standard,Monthly,40,Active,
970,Standard,Annual,40,Active,
971,Premium,Monthly,70,Active,
972,Basic,Annual,20,Active,
973,Basic,Annual,20,Active,
974,Standard,Monthly,40,Active,
975,Standard,Monthly,40,Active,
976,Standard,Annual,40,Active,
977,Basic,Annual,20,Active,
978,Basic,Monthly,20,Active,
979,Basic,Annual,20,Active,
980,Premium,Monthly,70,Active,
981,Standard,Annual,40,Active,
982,Standard,Annual,40,Active,
983,Standard,Monthly,40,Active,
984,Premium,Annual,70,Active,
985,Basic,Annual,20,Active,
986,Standard,Annual,40,Active,
987,Basic,Annual,20,Active,
988,Standard,Monthly,40,Active,
989,Standard,Annual,40,Active,
990,Premium,Annual,70,Active,
991,Premium,Monthly,70,Active,
992,Standard,Annual,40,Active,
993,Premium,Monthly,70,Active,
994,Premium,Monthly,70,Active,
995,Basic,Annual,20,Active,
996,Premium,Annual,70,Active,
997,Basic,Annual,20,Active,
998,Premium,Monthly,70,Active,
999,Premium,Annual,70,Active,
1000,Standard,Annual,40,Active,
1001,Standard,Annual,40,Active,
1002,Basic,Annual,20,Active,
1003,Basic,Monthly,20,Active,
1004,Standard,Annual,40,Active,
1005,Basic,Annual,20,Active,
1006,Basic,Annual,20,Active,
1007,Premium,Monthly,70,Active,
1008,Basic,Monthly,20,Active,
1009,Basic,Monthly,20,Active,
1010,Premium,Annual,70,Active,
1011,Premium,Monthly,70,Active,
1012,Premium,Annual,70,Active,
1013,Standard,Annual,40,Active,
1014,Premium,Annual,70,Active,
1015,Premium,Monthly,70,Active,
1016,Basic,Monthly,20,Active,
1017,Basic,Annual,20,Active,
1018,Premium,Annual,70,Active,
1019,Basic,Monthly,20,Active,
1020,Basic,Annual,20,Active,
1021,Premium,Monthly,70,Active,
1022,Premium,Annual,70,Active,
1023,Premium,Monthly,70,Active,
1024,Basic,Monthly,20,Active,
1025,Basic,Annual,20,Active,
1026,Standard,Monthly,40,Active,
1027,Standard,Annual,40,Active,
1028,Premium,Monthly,70,Active,
1029,Basic,Annual,20,Active,
1030,Standard,Annual,40,Active,
1031,Premium,Monthly,70,Active,
1032,Premium,Annual,70,Active,
1033,Premium,Monthly,70,Active,
1034,Premium,Monthly,70,Active,
1035,Basic,Annual,20,Active,
1036,Standard,Annual,40,Active,
1037,Premium,Annual,70,Active,
1038,Standard,Annual,40,Active,
1039,Standard,Monthly,40,Active,
1040,Standard,Monthly,40,Active,
1041,Premium,Monthly,70,Active,
1042,Standard,Monthly,40,Active,
1043,Standard,Annual,40,Active,
1044,Premium,Annual,70,Active,
1045,Basic,Monthly,20,Active,
1046,Standard,Annual,40,Active,
1047,Basic,Annual,20,Active,
1048,Basic,Annual,20,Active,
1049,Standard,Monthly,40,Active,
1050,Standard,Annual,40,Active,
1051,Basic,Monthly,20,Active,
1052,Standard,Annual,40,Active,
1053,Standard,Annual,40,Active,
1054,Premium,Annual,70,Active,
1055,Standard,Annual,40,Active,
1056,Standard,Annual,40,Active,
1057,Standard,Annual,40,Active,
1058,Standard,Annual,40,Active,
1059,Basic,Monthly,20,Active,
1060,Standard,Monthly,40,Active,
1061,Basic,Monthly,20,Active,
1062,Premium,Monthly,70,Active,
1063,Standard,Monthly,40,Active,
1064,Premium,Annual,70,Active,
1065,Premium,Annual,70,Active,
1066,Basic,Annual,20,Active,
1067,Standard,Monthly,40,Active,
1068,Premium,Monthly,70,Active,
1069,Standard,Annual,40,Active,
1070,Basic,Monthly,20,Active,
1071,Basic,Monthly,20,Active,
1072,Standard,Annual,40,Active,
1073,Standard,Annual,40,Active,
1074,Premium,Monthly,70,Active,
1075,Standard,Annual,40,Active,
1076,Standard,Monthly,40,Active,
1077,Basic,Annual,20,Active,
1078,Standard,Annual,40,Active,
1079,Basic,Monthly,20,Active,
1080,Premium,Monthly,70,Active,
1081,Basic,Annual,20,Active,
1082,Basic,Annual,20,Active,
1083,Standard,Annual,40,Active,
1084,Premium,Monthly,70,Active,
1085,Standard,Monthly,40,Active,
1086,Basic,Annual,20,Active,
1087,Basic,Monthly,20,Active,
1088,Premium,Monthly,70,Active,
1089,Standard,Annual,40,Active,
1090,Basic,Monthly,20,Active,
1091,Basic,Monthly,20,Active,
1092,Standard,Monthly,40,Active,
1093,Premium,Annual,70,Active,
1094,Basic,Annual,20,Active,
1095,Premium,Monthly,70,Active,
1096,Standard,Annual,40,Active,
1097,Standard,Annual,40,Active,
1098,Standard,Monthly,40,Active,
1099,Basic,Monthly,20,Active,
1100,Basic,Monthly,20,Active,
1101,Basic,Monthly,20,Active,
1102,Standard,Monthly,40,Active,
1103,Premium,Annual,70,Active,
1104,Premium,Monthly,70,Active,
1105,Standard,Annual,40,Active,
1106,Basic,Annual,20,Active,
1107,Premium,Annual,70,Active,
1108,Standard,Annual,40,Active,
1109,Premium,Annual,70,Active,
1110,Standard,Monthly,40,Active,
1111,Standard,Annual,40,Active,
1112,Standard,Annual,40,Active,
1113,Basic,Monthly,20,Active,
1114,Basic,Monthly,20,Active,
1115,Standard,Monthly,40,Active,
1116,Basic,Monthly,20,Active,
1117,Premium,Annual,70,Active,
1118,Standard,Monthly,40,Active,
1119,Standard,Annual,40,Active,
1120,Standard,Annual,40,Active,
1121,Basic,Monthly,20,Active,
1122,Premium,Annual,70,Active,
1123,Standard,Monthly,40,Active,
1124,Standard,Monthly,40,Active,
1125,Basic,Monthly,20,Active,
1126,Basic,Monthly,20,Active,
1127,Premium,Monthly,70,Active,
1128,Premium,Annual,70,Active,
1129,Basic,Monthly,20,Active,
1130,Basic,Monthly,20,Active,
1131,Basic,Monthly,20,Active,
1132,Standard,Annual,40,Active,
1133,Premium,Annual,70,Active,
1134,Standard,Monthly,40,Active,
1135,Standard,Annual,40,Active,
1136,Premium,Annual,70,Active,
1137,Basic,Annual,20,Active,
1138,Premium,Annual,70,Active,
1139,Basic,Annual,20,Active,
1140,Basic,Annual,20,Active,
1141,Premium,Annual,70,Active,
1142,Basic,Monthly,20,Active,
1143,Basic,Monthly,20,Active,
1144,Premium,Annual,70,Active,
1145,Standard,Monthly,40,Active,
1146,Standard,Annual,40,Active,
1147,Basic,Monthly,20,Active,
1148,Standard,Monthly,40,Active,
1149,Premium,Monthly,70,Active,
1150,Basic,Annual,20,Active,
1151,Premium,Annual,70,Active,
1152,Premium,Annual,70,Active,
1153,Standard,Monthly,40,Active,
1154,Standard,Annual,40,Active,
1155,Basic,Monthly,20,Active,
1156,Premium,Monthly,70,Active,
1157,Standard,Annual,40,Active,
1158,Premium,Monthly,70,Active,
1159,Basic,Annual,20,Active,
1160,Standard,Monthly,40,Active,
1161,Standard,Annual,40,Active,
1162,Premium,Annual,70,Active,
1163,Basic,Monthly,20,Active,
1164,Basic,Annual,20,Active,
1165,Basic,Monthly,20,Active,
1166,Basic,Annual,20,Active,
1167,Standard,Monthly,40,Active,
1168,Standard,Monthly,40,Active,
1169,Standard,Monthly,40,Active,
1170,Premium,Monthly,70,Active,
1171,Standard,Annual,40,Active,
1172,Standard,Annual,40,Active,
1173,Standard,Monthly,40,Active,
1174,Premium,Annual,70,Active,
1175,Standard,Monthly,40,Active,
1176,Standard,Monthly,40,Active,
1177,Basic,Annual,20,Active,
1178,Standard,Monthly,40,Active,
1179,Standard,Annual,40,Active,
1180,Premium,Annual,70,Active,
1181,Standard,Annual,40,Active,
1182,Basic,Annual,20,Active,
1183,Standard,Annual,40,Active,
1184,Premium,Monthly,70,Active,
1185,Standard,Annual,40,Active,
1186,Premium,Annual,70,Active,
1187,Premium,Annual,70,Active,
1188,Standard,Monthly,40,Active,
1189,Basic,Monthly,20,Active,
1190,Premium,Monthly,70,Active,
1191,Premium,Monthly,70,Active,
1192,Premium,Monthly,70,Active,
1193,Standard,Annual,40,Active,
1194,Standard,Annual,40,Active,
1195,Premium,Annual,70,Active,
1196,Basic,Monthly,20,Active,
1197,Premium,Annual,70,Active,
1198,Basic,Monthly,20,Active,
1199,Premium,Annual,70,Active,
1200,Standard,Annual,40,Active,
1201,Basic,Annual,20,Active,
1202,Standard,Monthly,40,Active,
1203,Standard,Annual,40,Active,
1204,Basic,Annual,20,Active,
1205,Basic,Monthly,20,Active,
1206,Basic,Monthly,20,Active,
1207,Premium,Monthly,70,Active,
1208,Basic,Monthly,20,Active,
1209,Premium,Monthly,70,Active,
1210,Premium,Monthly,70,Active,
1211,Basic,Annual,20,Active,
1212,Basic,Annual,20,Active,
1213,Basic,Monthly,20,Active,
1214,Basic,Annual,20,Active,
1215,Standard,Monthly,40,Active,
1216,Standard,Monthly,40,Active,
1217,Basic,Monthly,20,Active,
1218,Basic,Annual,20,Active,
1219,Basic,Monthly,20,Active,
1220,Standard,Annual,40,Active,
1221,Basic,Annual,20,Active,
1222,Standard,Annual,40,Active,
1223,Basic,Monthly,20,Active,
1224,Premium,Annual,70,Active,
1225,Standard,Monthly,40,Active,
1226,Premium,Annual,70,Active,
1227,Basic,Annual,20,Active,
1228,Standard,Annual,40,Active,
1229,Premium,Annual,70,Active,
1230,Premium,Annual,70,Active,
1231,Standard,Annual,40,Active,
1232,Standard,Annual,40,Active,
1233,Standard,Annual,40,Active,
1234,Premium,Annual,70,Active,
1235,Standard,Monthly,40,Active,
1236,Standard,Annual,40,Active,
1237,Premium,Monthly,70,Active,
1238,Premium,Annual,70,Active,
1239,Basic,Monthly,20,Active,
1240,Standard,Monthly,40,Active,
1241,Standard,Annual,40,Active,
1242,Standard,Monthly,40,Active,
1243,Premium,Monthly,70,Active,
1244,Premium,Annual,70,Active,
1245,Basic,Annual,20,Active,
1246,Basic,Annual,20,Active,
1247,Basic,Monthly,20,Active,
1248,Standard,Monthly,40,Active,
1249,Basic,Annual,20,Active,
1250,Premium,Annual,70,Active,
1251,Basic,Monthly,20,Active,
1252,Premium,Monthly,70,Active,
1253,Basic,Annual,20,Active,
1254,Standard,Annual,40,Active,
1255,Standard,Annual,40,Active,
1256,Standard,Monthly,40,Active,
1257,Basic,Monthly,20,Active,
1258,Basic,Monthly,20,Active,
1259,Standard,Annual,40,Active,
1260,Premium,Annual,70,Active,
1261,Standard,Monthly,40,Active,
1262,Basic,Monthly,20,Active,
1263,Standard,Monthly,40,Active,
1264,Basic,Annual,20,Active,
1265,Premium,Monthly,70,Active,
1266,Basic,Monthly,20,Active,
1267,Basic,Annual,20,Active,
1268,Standard,Monthly,40,Active,
1269,Premium,Monthly,70,Active,
1270,Premium,Monthly,70,Active,
1271,Standard,Monthly,40,Active,
1272,Standard,Monthly,40,Active,
1273,Premium,Annual,70,Active,
1274,Basic,Monthly,20,Active,
1275,Premium,Monthly,70,Active,
1276,Premium,Monthly,70,Active,
1277,Standard,Monthly,40,Active,
1278,Standard,Annual,40,Active,
1279,Premium,Annual,70,Active,
1280,Premium,Monthly,70,Active,
1281,Premium,Monthly,70,Active,
1282,Standard,Annual,40,Active,
1283,Premium,Annual,70,Active,
1284,Basic,Monthly,20,Active,
1285,Premium,Monthly,70,Active,
1286,Basic,Annual,20,Active,
1287,Standard,Annual,40,Active,
1288,Basic,Monthly,20,Active,
1289,Premium,Monthly,70,Active,
1290,Basic,Monthly,20,Active,
1291,Standard,Monthly,40,Active,
1292,Standard,Annual,40,Active,
1293,Standard,Monthly,40,Active,
1294,Basic,Monthly,20,Active,
1295,Premium,Annual,70,Active,
1296,Premium,Monthly,70,Active,
1297,Standard,Annual,40,Active,
1298,Premium,Annual,70,Active,
1299,Basic,Monthly,20,Active,
1300,Standard,Monthly,40,Active,
1301,Standard,Monthly,40,Active,
1302,Basic,Monthly,20,Active,
1303,Basic,Monthly,20,Active,
1304,Basic,Monthly,20,Active,
1305,Premium,Monthly,70,Active,
1306,Premium,Monthly,70,Active,
1307,Basic,Monthly,20,Active,
1308,Basic,Annual,20,Active,
1309,Premium,Annual,70,Active,
1310,Premium,Monthly,70,Active,
1311,Basic,Monthly,20,Active,
1312,Premium,Monthly,70,Active,
1313,Premium,Annual,70,Active,
1314,Premium,Annual,70,Active,
1315,Standard,Annual,40,Active,
1316,Basic,Monthly,20,Active,
1317,Basic,Monthly,20,Active,
1318,Premium,Monthly,70,Active,
1319,Premium,Monthly,70,Active,
1320,Basic,Monthly,20,Active,
1321,Basic,Annual,20,Active,
1322,Standard,Monthly,40,Active,
1323,Basic,Annual,20,Active,
1324,Basic,Monthly,20,Active,
1325,Standard,Annual,40,Active,
1326,Standard,Monthly,40,Active,
1327,Standard,Monthly,40,Active,
1328,Standard,Monthly,40,Active,
1329,Basic,Monthly,20,Active,
1330,Premium,Monthly,70,Active,
1331,Premium,Monthly,70,Active,
1332,Premium,Annual,70,Active,
1333,Standard,Monthly,40,Active,
1334,Standard,Monthly,40,Active,
1335,Basic,Monthly,20,Active,
1336,Premium,Monthly,70,Active,
1337,Basic,Monthly,20,Active,
1338,Basic,Annual,20,Active,
1339,Standard,Annual,40,Active,
1340,Standard,Monthly,40,Active,
1341,Standard,Monthly,40,Active,
1342,Standard,Annual,40,Active,
1343,Standard,Annual,40,Active,
1344,Basic,Annual,20,Active,
1345,Standard,Annual,40,Active,
1346,Premium,Monthly,70,Active,
1347,Standard,Annual,40,Active,
1348,Basic,Monthly,20,Active,
1349,Basic,Annual,20,Active,
1350,Premium,Monthly,70,Active,
1351,Basic,Annual,20,Active,
1352,Basic,Monthly,20,Active,
1353,Premium,Annual,70,Active,
1354,Premium,Monthly,70,Active,
1355,Basic,Monthly,20,Active,
1356,Standard,Annual,40,Active,
1357,Basic,Monthly,20,Active,
1358,Premium,Annual,70,Active,
1359,Basic,Monthly,20,Active,
1360,Standard,Annual,40,Active,
1361,Standard,Monthly,40,Active,
1362,Basic,Annual,20,Active,
1363,Premium,Annual,70,Active,
1364,Standard,Annual,40,Active,
1365,Standard,Monthly,40,Active,
1366,Premium,Monthly,70,Active,
1367,Basic,Monthly,20,Active,
1368,Premium,Annual,70,Active,
1369,Basic,Monthly,20,Active,
1370,Standard,Monthly,40,Active,
1371,Premium,Annual,70,Active,
1372,Premium,Monthly,70,Active,
1373,Basic,Annual,20,Active,
1374,Basic,Annual,20,Active,
1375,Premium,Monthly,70,Active,
1376,Premium,Annual,70,Active,
1377,Basic,Monthly,20,Active,
1378,Basic,Monthly,20,Active,
1379,Standard,Monthly,40,Active,
1380,Basic,Annual,20,Active,
1381,Standard,Annual,40,Active,
1382,Standard,Annual,40,Active,
1383,Premium,Monthly,70,Active,
1384,Premium,Monthly,70,Active,
1385,Basic,Annual,20,Active,
1386,Standard,Monthly,40,Active,
1387,Premium,Annual,70,Active,
1388,Basic,Monthly,20,Active,
1389,Premium,Annual,70,Active,
1390,Premium,Monthly,70,Active,
1391,Premium,Annual,70,Active,
1392,Premium,Annual,70,Active,
1393,Premium,Annual,70,Active,
1394,Standard,Annual,40,Active,
1395,Basic,Monthly,20,Active,
1396,Premium,Monthly,70,Active,
1397,Premium,Annual,70,Active,
1398,Basic,Monthly,20,Active,
1399,Standard,Monthly,40,Active,
1400,Basic,Annual,20,Active,
1401,Standard,Monthly,40,Active,
1402,Premium,Annual,70,Active,
1403,Basic,Annual,20,Active,
1404,Premium,Monthly,70,Active,
1405,Basic,Monthly,20,Active,
1406,Premium,Monthly,70,Active,
1407,Basic,Annual,20,Active,
1408,Premium,Monthly,70,Active,
1409,Standard,Annual,40,Active,
1410,Standard,Annual,40,Active,
1411,Premium,Annual,70,Active,
1412,Standard,Annual,40,Active,
1413,Standard,Annual,40,Active,
1414,Premium,Annual,70,Active,
1415,Premium,Annual,70,Active,
1416,Basic,Annual,20,Active,
1417,Basic,Annual,20,Active,
1418,Basic,Monthly,20,Active,
1419,Basic,Annual,20,Active,
1420,Basic,Monthly,20,Active,
1421,Standard,Annual,40,Active,
1422,Standard,Monthly,40,Active,
1423,Premium,Annual,70,Active,
1424,Standard,Annual,40,Active,
1425,Basic,Monthly,20,Active,
1426,Standard,Annual,40,Active,
1427,Premium,Annual,70,Active,
1428,Basic,Monthly,20,Active,
1429,Basic,Annual,20,Active,
1430,Standard,Monthly,40,Active,
1431,Standard,Annual,40,Active,
1432,Basic,Monthly,20,Active,
1433,Premium,Annual,70,Active,
1434,Premium,Monthly,70,Active,
1435,Premium,Annual,70,Active,
1436,Basic,Monthly,20,Active,
1437,Standard,Annual,40,Active,
1438,Basic,Monthly,20,Active,
1439,Standard,Annual,40,Active,
1440,Basic,Monthly,20,Active,
1441,Standard,Monthly,40,Active,
1442,Basic,Monthly,20,Active,
1443,Standard,Monthly,40,Active,
1444,Standard,Annual,40,Active,
1445,Standard,Annual,40,Active,
1446,Standard,Annual,40,Active,
1447,Standard,Monthly,40,Active,
1448,Premium,Annual,70,Active,
1449,Premium,Monthly,70,Active,
1450,Standard,Annual,40,Active,
1451,Basic,Annual,20,Active,
1452,Standard,Monthly,40,Active,
1453,Standard,Monthly,40,Active,
1454,Basic,Annual,20,Active,
1455,Premium,Annual,70,Active,
1456,Premium,Annual,70,Active,
1457,Standard,Annual,40,Active,
1458,Premium,Annual,70,Active,
1459,Premium,Annual,70,Active,
1460,Standard,Monthly,40,Active,
1461,Basic,Monthly,20,Active,
1462,Basic,Monthly,20,Active,
1463,Basic,Annual,20,Active,
1464,Premium,Monthly,70,Active,
1465,Basic,Annual,20,Active,
1466,Basic,Monthly,20,Active,
1467,Premium,Annual,70,Active,
1468,Premium,Annual,70,Active,
1469,Standard,Monthly,40,Active,
1470,Premium,Monthly,70,Active,
1471,Premium,Annual,70,Active,
1472,Premium,Monthly,70,Active,
1473,Standard,Monthly,40,Active,
1474,Premium,Annual,70,Active,
1475,Premium,Monthly,70,Active,
