customer_id,signup_date,age,province,segment,acquisition_channel
575,2022-03-11,43,AB,Individual,Sales Team
576,2022-10-28,65,AB,Enterprise,Sales Team
577,2022-09-10,38,BC,Enterprise,Paid Ads
578,2022-08-19,56,SK,Enterprise,Organic
579,2021-06-04,53,MB,Small Business,Referral
580,2020-05-25,50,AB,Small Business,Referral
581,2020-12-30,47,BC,Individual,Referral
582,2022-11-11,54,QC,Small Business,Organic
583,2021-04-27,40,SK,Enterprise,Paid Ads
584,2020-12-14,27,NB,Enterprise,Referral
585,2020-11-05,71,BC,Individual,Paid Ads
586,2020-08-16,22,NS,Enterprise,Sales Team
587,2020-02-07,53,NS,Small Business,Organic
588,2020-03-12,51,AB,Small Business,Organic
589,2021-01-15,69,NB,Small Business,Paid Ads
590,2022-01-08,48,AB,Enterprise,Referral
591,2022-08-07,27,AB,Small Business,Organic
592,2020-04-23,36,BC,Enterprise,Referral
593,2021-12-08,49,MB,Individual,Referral
594,2021-10-05,18,SK,Enterprise,Referral
595,2022-09-05,73,SK,Enterprise,Paid Ads
596,2022-06-13,22,BC,Small Business,Referral
597,2020-10-29,62,MB,Individual,Paid Ads
598,2022-12-17,21,BC,Enterprise,Referral
599,2021-08-19,33,AB,Individual,Paid Ads
600,2022-02-06,41,ON,Individual,Organic
601,2021-09-12,33,ON,Enterprise,Paid Ads
602,2021-01-14,72,QC,Enterprise,Sales Team
603,2020-08-17,19,ON,Small Business,Paid Ads
604,2022-10-16,66,MB,Small Business,Referral
605,2022-12-04,45,NS,Small Business,Sales Team
606,2020-01-09,49,BC,Enterprise,Organic
607,2020-06-14,44,AB,Small Business,Sales Team
608,2021-10-22,37,NB,Small Business,Referral
609,2020-12-05,41,SK,Enterprise,Referral
610,2020-09-30,29,SK,Enterprise,Paid Ads
611,2022-12-17,67,SK,Small Business,Referral
612,2022-03-15,52,SK,Enterprise,Organic
613,2021-12-22,50,SK,Individual,Sales Team
614,2020-03-19,50,BC,Small Business,Sales Team
615,2022-05-15,68,QC,Individual,Organic
616,2021-01-22,60,ON,Small Business,Sales Team
617,2020-07-07,54,NS,Individual,Referral
618,2021-12-10,29,SK,Enterprise,Paid Ads
619,2020-07-26,20,QC,Individual,Sales Team
620,2021-12-22,18,NB,Small Business,Paid Ads
621,2022-11-03,50,NB,Individual,Organic
622,2022-04-05,57,NS,Enterprise,Sales Team
623,2022-05-18,27,QC,Individual,Paid Ads
624,2022-07-14,60,ON,Individual,Paid Ads
625,2021-05-07,61,NB,Enterprise,Sales Team
626,2021-11-18,46,MB,Enterprise,Organic
627,2022-08-09,30,BC,Small Business,Referral
628,2022-02-23,29,MB,Enterprise,Paid Ads
629,2021-10-24,48,NS,Small Business,Organic
630,2022-05-01,63,NS,Individual,Referral
631,2021-11-23,19,SK,Enterprise,Paid Ads
632,2020-09-04,68,BC,Small Business,Sales Team
633,2022-01-07,67,MB,Enterprise,Organic
634,2021-11-30,52,AB,Individual,Sales Team
635,2021-02-06,40,SK,Small Business,Paid Ads
636,2021-01-19,34,AB,Individual,Sales Team
637,2022-09-17,43,ON,Individual,Organic
638,2021-03-06,25,AB,Enterprise,Paid Ads
639,2022-03-20,46,NB,Enterprise,Sales Team
640,2022-01-22,43,AB,Enterprise,Referral
641,2022-08-31,27,SK,Enterprise,Paid Ads
642,2021-01-06,43,AB,Small Business,Paid Ads
643,2021-03-02,51,SK,Enterprise,Sales Team
644,2021-11-14,68,MB,Small Business,Organic
645,2020-04-30,58,SK,Small Business,Organic
646,2021-03-19,24,NS,Enterprise,Paid Ads
647,2020-12-30,21,ON,Enterprise,Sales Team
648,2021-02-26,70,MB,Enterprise,Referral
649,2021-06-05,67,ON,Enterprise,Sales Team
650,2021-05-11,62,AB,Enterprise,Sales Team
651,2022-04-19,28,AB,Enterprise,Referral
652,2020-05-05,46,ON,Enterprise,Organic
653,2020-08-02,73,QC,Individual,Sales Team
654,2020-08-22,53,SK,Small Business,Referral
655,2020-12-25,42,NS,Enterprise,Referral
656,2021-08-18,38,NS,Enterprise,Sales Team
657,2022-12-14,74,ON,Enterprise,Referral
658,2020-08-25,53,QC,Enterprise,Paid Ads
659,2020-11-28,27,NB,Enterprise,Sales Team
660,2020-04-09,54,SK,Individual,Sales Team
661,2021-10-06,26,SK,Enterprise,Paid Ads
662,2021-09-25,41,MB,Enterprise,Sales Team
663,2021-05-29,52,QC,Individual,Paid Ads
664,2022-04-22,66,MB,Individual,Paid Ads
665,2021-12-24,52,MB,Enterprise,Referral
666,2021-10-07,65,NB,Small Business,Sales Team
667,2020-04-06,53,SK,Enterprise,Paid Ads
668,2020-11-17,35,MB,Individual,Sales Team
669,2021-10-14,66,NS,Small Business,Referral
670,2021-08-28,56,MB,Individual,Paid Ads
671,2022-06-26,49,BC,Small Business,Sales Team
672,2022-12-16,41,MB,Enterprise,Sales Team
673,2020-01-31,40,QC,Individual,Paid Ads
674,2022-06-13,49,MB,Individual,Organic
675,2021-08-13,54,QC,Individual,Organic
676,2022-01-10,29,QC,Enterprise,Referral
677,2020-01-10,66,ON,Individual,Sales Team
678,2021-06-30,72,SK,Enterprise,Sales Team
679,2021-04-08,30,BC,Enterprise,Referral
680,2021-08-28,40,ON,Enterprise,Referral
681,2021-10-12,42,NS,Enterprise,Sales Team
682,2022-04-16,52,NB,Enterprise,Referral
683,2022-04-28,58,MB,Small Business,Paid Ads
684,2022-07-26,47,ON,Individual,Referral
685,2020-12-08,34,ON,Individual,Sales Team
686,2022-01-28,66,AB,Individual,Sales Team
687,2020-12-06,37,NB,Individual,Paid Ads
688,2021-02-27,65,ON,Individual,Paid Ads
689,2021-11-08,42,BC,Small Business,Paid Ads
690,2022-01-24,39,NB,Enterprise,Sales Team
691,2020-02-15,30,AB,Enterprise,Sales Team
692,2021-08-27,36,MB,Individual,Organic
693,2021-06-06,66,SK,Individual,Sales Team
694,2022-11-05,53,MB,Enterprise,Referral
695,2022-11-21,29,ON,Enterprise,Paid Ads
696,2021-09-20,58,MB,Enterprise,Referral
697,2020-09-13,36,AB,Enterprise,Sales Team
698,2021-12-27,29,NS,Enterprise,Paid Ads
699,2020-07-17,26,BC,Small Business,Organic
700,2022-08-24,24,AB,Individual,Sales Team
701,2022-04-09,45,SK,Individual,Organic
702,2020-02-11,31,MB,Small Business,Referral
703,2021-09-04,48,NB,Small Business,Paid Ads
704,2022-07-08,69,MB,Enterprise,Organic
705,2022-05-26,36,MB,Enterprise,Paid Ads
706,2022-10-26,64,QC,Individual,Organic
707,2020-02-12,33,NB,Small Business,Referral
708,2020-05-10,70,NS,Enterprise,Paid Ads
709,2022-09-25,22,BC,Enterprise,Paid Ads
710,2021-10-27,52,SK,Enterprise,Referral
711,2020-07-29,29,QC,Individual,Sales Team
712,2021-12-18,42,AB,Small Business,Paid Ads
713,2020-10-09,69,NS,Enterprise,Sales Team
714,2020-03-19,38,QC,Individual,Organic
715,2021-02-08,53,NB,Enterprise,Paid Ads
716,2021-08-11,70,BC,Enterprise,Organic
717,2021-05-23,40,ON,Enterprise,Referral
718,2020-11-24,33,AB,Individual,Paid Ads
719,2021-12-07,74,NB,Individual,Referral
720,2021-05-22,56,NB,Individual,Sales Team
721,2021-06-08,62,ON,Small Business,Referral
722,2021-08-11,70,NS,Small Business,Organic
723,2021-03-08,59,NB,Enterprise,Paid Ads
724,2021-10-16,56,ON,Small Business,Paid Ads
725,2021-01-26,31,ON,Enterprise,Referral
726,2020-05-07,48,BC,Individual,Sales Team
727,2021-12-31,22,SK,Enterprise,Organic
728,2020-01-31,52,ON,Individual,Sales Team
729,2022-04-17,40,ON,Small Business,Sales Team
730,2020-03-21,46,AB,Individual,Sales Team
731,2021-06-27,60,SK,Small Business,Sales Team
732,2020-12-14,28,NS,Small Business,Organic
733,2022-10-06,35,AB,Enterprise,Paid Ads
734,2020-04-16,64,BC,Individual,Sales Team
735,2022-10-09,29,AB,Enterprise,Referral
736,2020-03-03,26,ON,Individual,Paid Ads
737,2020-02-18,27,NB,Enterprise,Sales Team
738,2021-01-19,61,NS,Individual,Referral
739,2020-11-05,34,NB,Small Business,Referral
740,2020-02-01,55,MB,Individual,Organic
741,2022-08-23,24,ON,Enterprise,Sales Team
742,2020-08-24,63,ON,Individual,Referral
743,2021-01-05,30,BC,Individual,Organic
744,2020-07-15,57,NB,Enterprise,Organic
745,2022-01-05,59,QC,Enterprise,Organic
746,2022-11-05,26,NS,Small Business,Referral
747,2020-06-26,67,QC,Individual,Referral
748,2022-05-26,44,MB,Individual,Paid Ads
749,2020-12-04,19,SK,Individual,Paid Ads
750,2021-12-23,22,AB,Enterprise,Referral
751,2022-12-22,46,NS,Small Business,Paid Ads
752,2021-02-02,54,ON,Enterprise,Referral
753,2021-07-27,55,NS,Enterprise,Sales Team
754,2020-09-17,36,ON,Small Business,Sales Team
755,2022-07-30,25,SK,Enterprise,Sales Team
756,2022-08-01,65,NS,Individual,Paid Ads
757,2020-06-26,62,NS,Individual,Sales Team
758,2020-09-11,18,QC,Individual,Paid Ads
759,2021-04-28,39,AB,Small Business,Organic
760,2020-06-16,69,NS,Small Business,Referral
761,2022-06-17,34,NS,Individual,Paid Ads
762,2020-02-09,24,QC,Small Business,Organic
763,2021-04-29,42,NB,Small Business,Organic
764,2022-06-13,62,QC,Individual,Paid Ads
765,2022-11-18,21,NS,Enterprise,Organic
766,2021-08-06,53,BC,Individual,Referral
767,2021-09-08,23,NB,Individual,Paid Ads
768,2020-11-04,48,MB,Individual,Referral
769,2020-04-28,36,QC,Enterprise,Organic
770,2022-07-08,61,NB,Individual,Referral
771,2022-12-08,71,NS,Individual,Paid Ads
772,2022-09-01,56,MB,Small Business,Sales Team
773,2021-01-12,44,SK,Small Business,Paid Ads
774,2020-06-07,27,SK,Enterprise,Sales Team
775,2022-12-19,43,NB,Individual,Sales Team
776,2021-04-13,36,SK,Individual,Paid Ads
777,2022-11-28,56,SK,Small Business,Organic
778,2022-07-21,20,QC,Enterprise,Referral
779,2020-07-07,62,ON,Small Business,Sales Team
780,2022-05-29,30,MB,Individual,Referral
781,2020-03-04,67,SK,Individual,Sales Team
782,2021-06-23,45,QC,Small Business,Paid Ads
783,2022-04-07,37,MB,Small Business,Sales Team
784,2021-10-27,45,NB,Individual,Paid Ads
785,2022-10-24,25,AB,Individual,Sales Team
786,2021-07-29,58,AB,Enterprise,Organic
787,2020-04-17,56,ON,Individual,Organic
788,2022-02-24,18,ON,Small Business,Referral
789,2022-10-02,20,QC,Individual,Referral
790,2021-06-14,30,ON,Individual,Sales Team
791,2020-01-20,45,SK,Individual,Sales Team
792,2021-10-14,74,NB,Individual,Organic
793,2022-01-31,66,NS,Individual,Organic
794,2020-06-12,42,MB,Enterprise,Paid Ads
795,2021-11-04,73,ON,Enterprise,Sales Team
796,2021-07-16,50,AB,Individual,Organic
797,2022-09-14,55,AB,Individual,Referral
798,2021-12-15,70,MB,Small Business,Paid Ads
799,2020-08-25,23,NS,Individual,Paid Ads
800,2021-11-07,61,NS,Small Business,Referral
801,2020-09-30,62,QC,Small Business,Organic
802,2022-03-21,49,ON,Individual,Sales Team
803,2022-10-07,62,NS,Small Business,Sales Team
804,2021-02-23,64,ON,Enterprise,Organic
805,2022-08-14,38,AB,Individual,Sales Team
806,2022-04-16,33,NS,Enterprise,Paid Ads
807,2022-01-21,71,BC,Enterprise,Organic
808,2021-12-23,38,QC,Individual,Sales Team
809,2021-11-07,28,MB,Individual,Organic
810,2022-07-09,54,MB,Enterprise,Organic
811,2021-02-20,53,AB,Small Business,Organic
812,2021-05-15,52,QC,Enterprise,Referral
813,2021-01-16,36,NS,Individual,Paid Ads
814,2020-05-14,37,AB,Enterprise,Referral
815,2021-03-09,74,NS,Enterprise,Paid Ads
816,2021-12-01,35,NS,Enterprise,Referral
817,2021-01-13,64,BC,Enterprise,Paid Ads
818,2021-12-22,58,ON,Individual,Sales Team
819,2022-06-04,66,QC,Individual,Paid Ads
820,2022-08-06,31,NS,Small Business,Organic
821,2022-11-03,32,MB,Small Business,Sales Team
822,2021-08-11,48,QC,Small Business,Sales Team
823,2021-06-06,18,NS,Individual,Sales Team
824,2020-02-14,70,BC,Enterprise,Paid Ads
825,2022-02-06,71,QC,Enterprise,Organic
826,2021-05-19,71,BC,Small Business,Referral
827,2020-10-09,20,NS,Enterprise,Referral
828,2022-01-27,33,NS,Small Business,Paid Ads
829,2020-11-25,40,BC,Individual,Organic
830,2021-07-05,74,MB,Small Business,Paid Ads
831,2021-02-05,28,MB,Individual,Referral
832,2021-06-12,29,BC,Individual,Sales Team
833,2021-03-10,27,NB,Enterprise,Sales Team
834,2022-07-15,49,BC,Individual,Organic
835,2022-12-25,33,SK,Enterprise,Organic
836,2021-03-05,25,SK,Small Business,Organic
837,2022-05-13,55,MB,Small Business,Sales Team
838,2020-01-16,29,BC,Enterprise,Referral
839,2022-03-13,41,AB,Enterprise,Sales Team
840,2020-10-23,45,AB,Individual,Paid Ads
841,2020-05-12,70,MB,Small Business,Sales Team
842,2021-01-09,25,AB,Individual,Referral
843,2021-09-23,45,NS,Small Business,Sales Team
844,2022-01-28,53,MB,Small Business,Organic
845,2022-05-12,43,SK,Small Business,Referral
846,2021-01-08,25,NB,Enterprise,Referral
847,2022-12-08,67,NB,Individual,Referral
848,2022-01-09,45,MB,Individual,Sales Team
849,2022-09-30,45,SK,Enterprise,Sales Team
850,2022-02-01,54,SK,Small Business,Paid Ads
851,2021-11-27,58,NS,Enterprise,Referral
852,2020-01-27,53,MB,Small Business,Referral
853,2020-05-24,44,NB,Small Business,Referral
854,2021-04-02,71,NS,Small Business,Paid Ads
855,2020-12-10,34,NB,Enterprise,Referral
856,2021-09-20,26,SK,Small Business,Paid Ads
857,2022-12-10,50,NS,Small Business,Organic
858,2021-01-12,70,QC,Enterprise,Referral
859,2021-04-20,37,ON,Enterprise,Sales Team
860,2022-10-28,30,QC,Small Business,Paid Ads
861,2022-06-22,45,BC,Small Business,Sales Team
862,2021-07-27,65,AB,Enterprise,Paid Ads
863,2022-01-05,46,QC,Small Business,Referral
864,2022-05-09,30,NS,Small Business,Organic
865,2022-04-04,63,NB,Enterprise,Sales Team
866,2021-06-18,52,NS,Enterprise,Sales Team
867,2021-10-22,23,ON,Small Business,Organic
868,2022-05-04,35,BC,Individual,Paid Ads
869,2021-05-28,68,AB,Enterprise,Organic
870,2021-06-30,22,NS,Small Business,Sales Team
871,2022-12-27,64,BC,Individual,Organic
872,2021-12-05,42,MB,Individual,Referral
873,2021-02-24,19,NB,Small Business,Sales Team
874,2021-04-21,27,NB,Enterprise,Referral
875,2021-01-25,73,SK,Individual,Sales Team
876,2020-12-24,47,BC,Small Business,Sales Team
877,2020-07-06,67,BC,Individual,Referral
878,2020-10-26,62,SK,Small Business,Paid Ads
879,2021-05-05,22,NB,Individual,Sales Team
880,2020-07-04,72,SK,Small Business,Organic
881,2022-04-12,73,NB,Enterprise,Sales Team
882,2022-12-08,50,SK,Individual,Paid Ads
883,2020-10-14,71,ON,Enterprise,Organic
884,2020-10-24,18,ON,Small Business,Organic
885,2020-12-02,35,AB,Enterprise,Referral
886,2022-01-22,49,AB,Enterprise,Referral
887,2021-03-05,64,SK,Enterprise,Sales Team
888,2022-07-04,66,NB,Individual,Sales Team
889,2022-03-25,28,AB,Individual,Sales Team
890,2022-07-16,38,NS,Individual,Referral
891,2021-03-15,43,NB,Enterprise,Sales Team
892,2020-06-05,42,NS,Individual,Referral
893,2020-10-28,39,QC,Small Business,Organic
894,2021-04-05,44,BC,Enterprise,Referral
895,2020-12-19,66,SK,Small Business,Referral
896,2021-07-14,30,NB,Individual,Paid Ads
897,2020-10-05,50,NB,Enterprise,Paid Ads
898,2021-04-14,51,NS,Enterprise,Sales Team
899,2020-01-22,58,BC,Small Business,Paid Ads
900,2022-04-09,52,NB,Enterprise,Referral
901,2020-07-15,18,MB,Enterprise,Organic
902,2021-03-02,38,AB,Small Business,Organic
903,2020-03-11,65,QC,Small Business,Organic
904,2020-03-25,72,AB,Small Business,Referral
905,2022-05-09,23,NS,Small Business,Referral
906,2021-03-29,45,NS,Small Business,Referral
907,2022-12-19,34,NB,Enterprise,Referral
908,2020-07-15,22,AB,Small Business,Paid Ads
909,2022-09-17,48,AB,Individual,Paid Ads
910,2022-02-01,22,NB,Enterprise,Organic
911,2020-06-08,55,SK,Individual,Sales Team
912,2020-01-20,20,AB,Individual,Sales Team
913,2022-06-10,70,NB,Small Business,Sales Team
914,2021-03-17,40,NS,Enterprise,Sales Team
915,2021-12-30,54,NB,Individual,Organic
916,2022-01-13,70,ON,Individual,Paid Ads
917,2021-11-15,54,ON,Small Business,Referral
918,2021-06-13,27,MB,Individual,Sales Team
919,2020-10-13,27,NB,Enterprise,Organic
920,2020-03-20,36,BC,Small Business,Paid Ads
921,2021-01-27,34,ON,Enterprise,Sales Team
922,2022-01-12,38,QC,Small Business,Organic
923,2020-06-26,31,QC,Small Business,Organic
924,2020-04-11,26,NB,Small Business,Paid Ads
925,2021-09-14,63,BC,Small Business,Organic
926,2022-02-02,18,QC,Individual,Paid Ads
927,2020-04-25,68,NS,Individual,Referral
928,2022-06-15,62,QC,Individual,Organic
929,2022-09-04,30,SK,Enterprise,Paid Ads
930,2022-12-02,21,AB,Small Business,Paid Ads
931,2020-03-24,18,MB,Enterprise,Paid Ads
932,2020-08-23,66,BC,Individual,Sales Team
933,2020-08-19,57,ON,Small Business,Referral
934,2022-05-24,49,AB,Individual,Referral
935,2021-04-16,51,SK,Individual,Sales Team
936,2020-05-12,45,NB,Individual,Paid Ads
937,2021-01-20,48,NS,Small Business,Sales Team
938,2020-07-03,25,BC,Enterprise,Organic
939,2022-05-16,56,NS,Enterprise,Paid Ads
940,2021-10-08,43,SK,Small Business,Sales Team
941,2022-07-30,51,SK,Enterprise,Organic
942,2022-07-15,71,BC,Enterprise,Sales Team
943,2022-08-18,71,SK,Individual,Sales Team
944,2020-12-16,20,QC,Small Business,Referral
945,2022-03-22,67,NB,Small Business,Paid Ads
946,2021-08-13,29,MB,Small Business,Referral
947,2021-11-30,18,NB,Small Business,Organic
948,2021-11-18,71,ON,Individual,Sales Team
949,2021-04-06,61,ON,Individual,Referral
950,2022-07-03,22,NB,Small Business,Organic
951,2021-10-28,47,NS,Individual,Referral
952,2021-04-19,47,MB,Individual,Paid Ads
953,2022-06-02,74,BC,Enterprise,Paid Ads
954,2022-08-22,34,MB,Individual,Paid Ads
955,2020-04-03,65,AB,Individual,Sales Team
956,2022-08-05,64,MB,Enterprise,Referral
957,2020-06-03,40,NS,Enterprise,Organic
958,2020-11-18,32,BC,Individual,Referral
959,2022-08-29,54,NB,Individual,Referral
960,2020-11-23,38,QC,Enterprise,Sales Team
961,2021-02-15,31,ON,Individual,Paid Ads
962,2022-10-22,19,BC,Small Business,Referral
963,2020-05-06,28,NB,Individual,Referral
964,2020-08-31,68,NS,Individual,Organic
965,2021-01-07,56,BC,Small Business,Paid Ads
966,2020-09-27,55,MB,Individual,Sales Team
967,2022-05-07,51,AB,Enterprise,Referral
968,2020-04-26,55,BC,Enterprise,Organic
969,2020-08-31,67,AB,Small Business,Paid Ads
970,2020-01-05,51,QC,Enterprise,Referral
971,2021-09-26,35,NS,Enterprise,Sales Team
972,2021-11-30,47,QC,Individual,Organic
973,2022-12-06,32,AB,Individual,Sales Team
974,2022-07-11,44,SK,Small Business,Paid Ads
975,2021-12-30,68,AB,Individual,Paid Ads
976,2021-03-28,51,BC,Individual,Paid Ads
977,2020-02-20,69,ON,Enterprise,Paid Ads
978,2020-12-25,74,QC,Enterprise,Referral
979,2021-03-23,55,NS,Small Business,Organic
980,2021-03-15,50,QC,Small Business,Sales Team
981,2022-12-28,41,BC,Individual,Sales Team
982,2021-12-06,32,BC,Enterprise,Organic
983,2020-04-20,47,SK,Small Business,Referral
984,2022-12-03,72,NS,Enterprise,Sales Team
985,2020-12-28,59,SK,Enterprise,Referral
986,2021-02-14,68,NB,Individual,Organic
987,2022-08-28,34,BC,Individual,Paid Ads
988,2022-07-05,22,QC,Individual,Organic
989,2022-10-24,46,NS,Enterprise,Paid Ads
990,2020-11-03,21,NS,Small Business,Sales Team
991,2021-10-22,27,BC,Enterprise,Referral
992,2020-06-27,73,MB,Individual,Paid Ads
993,2022-04-25,34,BC,Enterprise,Referral
994,2020-12-15,27,AB,Enterprise,Paid Ads
995,2022-10-03,34,NS,Enterprise,Organic
996,2020-08-19,37,MB,Enterprise,Sales Team
997,2021-02-16,41,QC,Individual,Referral
998,2020-08-08,22,BC,Small Business,Organic
999,2020-04-20,51,NB,Enterprise,Organic
1000,2020-04-02,23,MB,Enterprise,Referral
1001,2020-09-14,70,BC,Individual,Referral
1002,2021-04-22,19,ON,Individual,Sales Team
1003,2022-07-13,30,SK,Enterprise,Paid Ads
1004,2022-06-03,60,AB,Small Business,Referral
1005,2021-03-24,60,MB,Enterprise,Organic
1006,2021-11-13,65,ON,Small Business,Sales Team
1007,2020-07-12,28,MB,Enterprise,Organic
1008,2021-12-29,68,MB,Enterprise,Organic
1009,2022-12-05,64,NB,Small Business,Paid Ads
1010,2021-04-17,74,ON,Small Business,Referral
1011,2022-12-22,40,SK,Individual,Paid Ads
1012,2021-09-17,72,BC,Enterprise,Organic
1013,2021-02-26,33,QC,Enterprise,Organic
1014,2022-02-16,48,ON,Individual,Referral
1015,2022-04-18,28,ON,Small Business,Paid Ads
1016,2022-02-06,71,NS,Individual,Referral
1017,2021-11-11,33,ON,Enterprise,Sales Team
1018,2020-05-04,25,QC,Small Business,Referral
1019,2022-07-18,21,NS,Enterprise,Paid Ads
1020,2020-03-02,57,MB,Individual,Paid Ads
1021,2021-11-02,21,BC,Enterprise,Organic
1022,2021-05-15,73,AB,Individual,Organic
1023,2022-07-26,42,NS,Individual,Sales Team
1024,2021-01-23,20,MB,Small Business,Paid Ads
1025,2020-02-10,49,BC,Enterprise,Sales Team
1026,2020-05-21,20,ON,Small Business,Referral
1027,2020-12-21,44,MB,Enterprise,Paid Ads
1028,2022-11-13,46,QC,Small Business,Paid Ads
1029,2022-06-12,49,NB,Individual,Referral
1030,2022-07-01,67,AB,Individual,Sales Team
1031,2020-02-02,68,ON,Individual,Paid Ads
1032,2022-11-10,36,ON,Small Business,Organic
1033,2021-02-22,38,NS,Enterprise,Paid Ads
1034,2022-06-14,22,BC,Individual,Referral
1035,2020-03-03,35,NS,Small Business,Organic
1036,2020-09-29,45,AB,Enterprise,Paid Ads
1037,2021-12-31,59,BC,Individual,Referral
1038,2022-03-17,39,NS,Enterprise,Paid Ads
1039,2022-10-09,38,NB,Enterprise,Organic
1040,2021-11-17,23,BC,Enterprise,Referral
1041,2021-03-08,18,NS,Individual,Organic
1042,2020-10-08,22,NS,Enterprise,Referral
1043,2022-06-28,58,QC,Small Business,Paid Ads
1044,2021-11-08,29,SK,Small Business,Paid Ads
1045,2022-09-13,43,SK,Small Business,Paid Ads
1046,2022-02-02,63,QC,Individual,Referral
1047,2020-05-21,51,AB,Enterprise,Organic
1048,2021-12-31,66,AB,Individual,Referral
1049,2021-06-24,31,NB,Small Business,Paid Ads
1050,2021-09-26,43,NS,Individual,Paid Ads
1051,2021-06-01,62,QC,Small Business,Paid Ads
1052,2021-05-13,44,NB,Small Business,Organic
1053,2022-11-07,26,BC,Individual,Paid Ads
1054,2020-06-11,43,ON,Individual,Paid Ads
1055,2020-09-06,74,AB,Individual,Referral
1056,2021-05-27,64,SK,Small Business,Organic
1057,2021-10-01,74,MB,Small Business,Referral
